clics_db_id,dependent_id,product_id,group_policy_cluster_product_id,coverage_amount,effective_date
18923,5209,24,11,0.00,2019-01-01
18924,5209,25,14,0.00,2019-01-01
18925,5209,32,13,0.00,2019-01-01
18926,5210,24,11,0.00,2019-01-01
18927,5210,25,14,0.00,2019-01-01
18928,5210,32,13,0.00,2019-01-01
18929,5211,24,11,0.00,2019-01-01
18930,5211,25,14,0.00,2019-01-01
18931,5211,32,13,0.00,2019-01-01
18932,5212,24,11,0.00,2019-01-01
18933,5212,25,14,0.00,2019-01-01
18934,5212,32,13,0.00,2019-01-01
18935,5213,24,11,0.00,2019-01-01
18936,5213,25,14,0.00,2019-01-01
18937,5213,32,13,0.00,2019-01-01
18938,5214,24,11,0.00,2019-01-01
18939,5214,25,14,0.00,2019-01-01
18940,5214,32,13,0.00,2019-01-01
18941,5215,24,11,0.00,2019-01-01
18942,5215,25,14,0.00,2019-01-01
18943,5215,32,13,0.00,2019-01-01
18944,5216,24,11,0.00,2019-01-01
18945,5216,25,14,0.00,2019-01-01
18946,5216,32,13,0.00,2019-01-01
18947,5217,24,11,0.00,2019-01-01
18948,5217,25,14,0.00,2019-01-01
18949,5217,32,13,0.00,2019-01-01
18950,5218,24,11,0.00,2019-01-01
18951,5218,25,14,0.00,2019-01-01
18952,5218,32,13,0.00,2019-01-01
18953,5219,24,11,0.00,2019-01-01
18954,5219,25,14,0.00,2019-01-01
18955,5219,32,13,0.00,2019-01-01
18956,5220,24,11,0.00,2019-01-01
18957,5220,25,14,0.00,2019-01-01
18958,5220,32,13,0.00,2019-01-01
18959,5221,24,11,0.00,2019-01-01
18960,5221,25,14,0.00,2019-01-01
18961,5221,32,13,0.00,2019-01-01
18962,5222,24,11,0.00,2019-01-01
18963,5222,25,14,0.00,2019-01-01
18964,5222,32,13,0.00,2019-01-01
18965,5223,24,11,0.00,2019-01-01
18966,5223,25,14,0.00,2019-01-01
18967,5223,32,13,0.00,2019-01-01
18968,5224,24,11,0.00,2019-01-01
18969,5224,25,14,0.00,2019-01-01
18970,5224,32,13,0.00,2019-01-01
18971,5225,24,11,0.00,2019-01-01
18972,5225,25,14,0.00,2019-01-01
18973,5225,32,13,0.00,2019-01-01
18974,5226,24,11,0.00,2019-01-01
18975,5226,25,14,0.00,2019-01-01
18976,5226,32,13,0.00,2019-01-01
18977,5227,24,11,0.00,2019-01-01
18978,5227,25,14,0.00,2019-01-01
18979,5227,32,13,0.00,2019-01-01
18980,5228,24,11,0.00,2019-01-01
18981,5228,25,14,0.00,2019-01-01
18982,5228,32,13,0.00,2019-01-01
18983,5229,24,11,0.00,2019-01-01
18984,5229,25,14,0.00,2019-01-01
18985,5229,32,13,0.00,2019-01-01
18986,5230,24,11,0.00,2019-01-01
18987,5230,25,14,0.00,2019-01-01
18988,5230,32,13,0.00,2019-01-01
18989,5231,24,11,0.00,2019-01-01
18990,5231,25,14,0.00,2019-01-01
18991,5231,32,13,0.00,2019-01-01
18992,5232,24,11,0.00,2019-01-01
18993,5232,25,14,0.00,2019-01-01
18994,5232,32,13,0.00,2019-01-01
18995,5233,24,11,0.00,2019-01-01
18996,5233,25,14,0.00,2019-01-01
18997,5233,32,13,0.00,2019-01-01
18998,5234,24,11,0.00,2019-01-01
18999,5234,25,14,0.00,2019-01-01
19000,5234,32,13,0.00,2019-01-01
19001,5235,24,11,0.00,2019-01-01
19002,5235,25,14,0.00,2019-01-01
19003,5235,32,13,0.00,2019-01-01
19004,5236,24,11,0.00,2019-01-01
19005,5236,25,14,0.00,2019-01-01
19006,5236,32,13,0.00,2019-01-01
19007,5237,24,11,0.00,2019-01-01
19008,5237,25,14,0.00,2019-01-01
19009,5237,32,13,0.00,2019-01-01
19010,5238,24,11,0.00,2019-01-01
19011,5238,25,14,0.00,2019-01-01
19012,5238,32,13,0.00,2019-01-01
19013,5239,24,11,0.00,2019-01-01
19014,5239,25,14,0.00,2019-01-01
19015,5239,32,13,0.00,2019-01-01
19016,5240,24,11,0.00,2019-01-01
19017,5240,25,14,0.00,2019-01-01
19018,5240,32,13,0.00,2019-01-01
19019,5241,24,11,0.00,2019-01-01
19020,5241,25,14,0.00,2019-01-01
19021,5241,32,13,0.00,2019-01-01
19022,5242,24,11,0.00,2019-01-01
19023,5242,25,14,0.00,2019-01-01
19024,5242,32,13,0.00,2019-01-01
19025,5243,24,11,0.00,2019-01-01
19026,5243,25,14,0.00,2019-01-01
19027,5243,32,13,0.00,2019-01-01
19028,5244,24,11,0.00,2019-01-01
19029,5244,25,14,0.00,2019-01-01
19030,5244,32,13,0.00,2019-01-01
19031,5245,24,11,0.00,2019-01-01
19032,5245,25,14,0.00,2019-01-01
19033,5245,32,13,0.00,2019-01-01
19034,5246,24,11,0.00,2019-01-01
19035,5246,25,14,0.00,2019-01-01
19036,5246,32,13,0.00,2019-01-01
19037,5247,24,11,0.00,2019-01-01
19038,5247,25,14,0.00,2019-01-01
19039,5247,32,13,0.00,2019-01-01
19040,5248,24,11,0.00,2019-01-01
19041,5248,25,14,0.00,2019-01-01
19042,5248,32,13,0.00,2019-01-01
19043,5249,24,11,0.00,2019-01-01
19044,5249,25,14,0.00,2019-01-01
19045,5249,32,13,0.00,2019-01-01
19046,5250,24,11,0.00,2019-01-01
19047,5250,25,14,0.00,2019-01-01
19048,5250,32,13,0.00,2019-01-01
19049,5251,24,11,0.00,2019-06-15
19050,5251,25,14,0.00,2019-06-15
19051,5251,32,13,0.00,2019-06-15
19052,5252,24,11,0.00,2019-01-01
19053,5252,25,14,0.00,2019-01-01
19054,5252,32,13,0.00,2019-01-01
19055,5253,24,11,0.00,2019-01-01
19056,5253,25,14,0.00,2019-01-01
19057,5253,32,13,0.00,2019-01-01
19058,5254,24,11,0.00,2019-01-01
19059,5254,25,14,0.00,2019-01-01
19060,5254,32,13,0.00,2019-01-01
19061,5255,24,11,0.00,2019-01-01
19062,5255,25,14,0.00,2019-01-01
19063,5255,32,13,0.00,2019-01-01
19064,5256,24,11,0.00,2019-01-01
19065,5256,25,14,0.00,2019-01-01
19066,5256,32,13,0.00,2019-01-01
19067,5257,24,11,0.00,2019-01-01
19068,5257,25,14,0.00,2019-01-01
19069,5257,32,13,0.00,2019-01-01
19070,5258,24,11,0.00,2019-01-01
19071,5258,25,14,0.00,2019-01-01
19072,5258,32,13,0.00,2019-01-01
19073,5259,24,11,0.00,2019-01-01
19074,5259,25,14,0.00,2019-01-01
19075,5259,32,13,0.00,2019-01-01
19076,5260,24,11,0.00,2019-01-01
19077,5260,25,14,0.00,2019-01-01
19078,5260,32,13,0.00,2019-01-01
19079,5261,24,11,0.00,2019-01-01
19080,5261,25,14,0.00,2019-01-01
19081,5261,32,13,0.00,2019-01-01
19082,5262,24,11,0.00,2019-01-01
19083,5262,25,14,0.00,2019-01-01
19084,5262,32,13,0.00,2019-01-01
19085,5263,24,11,0.00,2019-01-01
19086,5263,25,14,0.00,2019-01-01
19087,5263,32,13,0.00,2019-01-01
19088,5264,24,11,0.00,2019-01-01
19089,5264,25,14,0.00,2019-01-01
19090,5264,32,13,0.00,2019-01-01
19091,5265,24,11,0.00,2019-01-01
19092,5265,25,14,0.00,2019-01-01
19093,5265,32,13,0.00,2019-01-01
19094,5266,24,11,0.00,2019-01-01
19095,5266,25,14,0.00,2019-01-01
19096,5266,32,13,0.00,2019-01-01
19097,5267,24,11,0.00,2019-01-01
19098,5267,25,14,0.00,2019-01-01
19099,5267,32,13,0.00,2019-01-01
19100,5268,24,11,0.00,2019-01-01
19101,5268,25,14,0.00,2019-01-01
19102,5268,32,13,0.00,2019-01-01
19103,5269,24,11,0.00,2019-01-01
19104,5269,25,14,0.00,2019-01-01
19105,5269,32,13,0.00,2019-01-01
19106,5270,24,11,0.00,2019-01-01
19107,5270,25,14,0.00,2019-01-01
19108,5270,32,13,0.00,2019-01-01
19109,5271,24,11,0.00,2019-06-17
19110,5271,25,14,0.00,2019-06-17
19111,5271,32,13,0.00,2019-06-17
19112,5272,24,11,0.00,2019-01-01
19113,5272,25,14,0.00,2019-01-01
19114,5272,32,13,0.00,2019-01-01
19115,5273,24,11,0.00,2019-01-01
19116,5273,25,14,0.00,2019-01-01
19117,5273,32,13,0.00,2019-01-01
19118,5274,24,11,0.00,2019-01-01
19119,5274,25,14,0.00,2019-01-01
19120,5274,32,13,0.00,2019-01-01
19121,5275,24,11,0.00,2019-01-01
19122,5275,25,14,0.00,2019-01-01
19123,5275,32,13,0.00,2019-01-01
19124,5276,24,11,0.00,2019-01-01
19125,5276,25,14,0.00,2019-01-01
19126,5276,32,13,0.00,2019-01-01
19127,5277,24,11,0.00,2019-01-01
19128,5277,25,14,0.00,2019-01-01
19129,5277,32,13,0.00,2019-01-01
19130,5278,24,11,0.00,2019-01-01
19131,5278,25,14,0.00,2019-01-01
19132,5278,32,13,0.00,2019-01-01
19133,5279,24,11,0.00,2019-01-01
19134,5279,25,14,0.00,2019-01-01
19135,5279,32,13,0.00,2019-01-01
19136,5280,24,11,0.00,2019-01-01
19137,5280,25,14,0.00,2019-01-01
19138,5280,32,13,0.00,2019-01-01
19139,5281,24,11,0.00,2019-01-01
19140,5281,25,14,0.00,2019-01-01
19141,5281,32,13,0.00,2019-01-01
19142,5282,24,11,0.00,2019-01-01
19143,5282,25,14,0.00,2019-01-01
19144,5282,32,13,0.00,2019-01-01
19145,5283,24,11,0.00,2019-01-01
19146,5283,25,14,0.00,2019-01-01
19147,5283,32,13,0.00,2019-01-01
19148,5284,24,11,0.00,2019-01-01
19149,5284,25,14,0.00,2019-01-01
19150,5284,32,13,0.00,2019-01-01
19151,5285,24,11,0.00,2019-01-01
19152,5285,25,14,0.00,2019-01-01
19153,5285,32,13,0.00,2019-01-01
19154,5286,24,11,0.00,2019-01-01
19155,5286,25,14,0.00,2019-01-01
19156,5286,32,13,0.00,2019-01-01
19157,5287,24,11,0.00,2019-01-01
19158,5287,25,14,0.00,2019-01-01
19159,5287,32,13,0.00,2019-01-01
19160,5288,24,11,0.00,2019-01-01
19161,5288,25,14,0.00,2019-01-01
19162,5288,32,13,0.00,2019-01-01
19163,5289,24,11,0.00,2019-05-13
19164,5289,25,14,0.00,2019-05-13
19165,5289,32,13,0.00,2019-05-13
19166,5290,24,11,0.00,2019-01-01
19167,5290,25,14,0.00,2019-01-01
19168,5290,32,13,0.00,2019-01-01
19169,5291,24,11,0.00,2019-01-01
19170,5291,25,14,0.00,2019-01-01
19171,5291,32,13,0.00,2019-01-01
19172,5292,24,11,0.00,2019-01-01
19173,5292,25,14,0.00,2019-01-01
19174,5292,32,13,0.00,2019-01-01
19175,5293,24,11,0.00,2019-01-01
19176,5293,25,14,0.00,2019-01-01
19177,5293,32,13,0.00,2019-01-01
19178,5294,24,11,0.00,2019-01-01
19179,5294,25,14,0.00,2019-01-01
19180,5294,32,13,0.00,2019-01-01
19181,5295,24,11,0.00,2019-01-01
19182,5295,25,14,0.00,2019-01-01
19183,5295,32,13,0.00,2019-01-01
19184,5296,24,11,0.00,2019-01-01
19185,5296,25,14,0.00,2019-01-01
19186,5296,32,13,0.00,2019-01-01
19187,5297,24,11,0.00,2019-01-01
19188,5297,25,14,0.00,2019-01-01
19189,5297,32,13,0.00,2019-01-01
19190,5298,24,11,0.00,2019-01-01
19191,5298,25,14,0.00,2019-01-01
19192,5298,32,13,0.00,2019-01-01
19193,5299,24,11,0.00,2019-01-01
19194,5299,25,14,0.00,2019-01-01
19195,5299,32,13,0.00,2019-01-01
19196,5300,24,11,0.00,2019-01-01
19197,5300,25,14,0.00,2019-01-01
19198,5300,32,13,0.00,2019-01-01
19199,5301,24,11,0.00,2019-01-01
19200,5301,25,14,0.00,2019-01-01
19201,5301,32,13,0.00,2019-01-01
19202,5302,24,11,0.00,2019-01-01
19203,5302,25,14,0.00,2019-01-01
19204,5302,32,13,0.00,2019-01-01
19205,5303,24,11,0.00,2019-01-01
19206,5303,25,14,0.00,2019-01-01
19207,5303,32,13,0.00,2019-01-01
19208,5304,24,11,0.00,2019-01-01
19209,5304,25,14,0.00,2019-01-01
19210,5304,32,13,0.00,2019-01-01
19211,5305,24,11,0.00,2019-01-01
19212,5305,25,14,0.00,2019-01-01
19213,5305,32,13,0.00,2019-01-01
19214,5306,24,11,0.00,2019-01-01
19215,5306,25,14,0.00,2019-01-01
19216,5306,32,13,0.00,2019-01-01
19217,5307,24,11,0.00,2019-01-01
19218,5307,25,14,0.00,2019-01-01
19219,5307,32,13,0.00,2019-01-01
19220,5308,24,11,0.00,2019-01-01
19221,5308,25,14,0.00,2019-01-01
19222,5308,32,13,0.00,2019-01-01
19223,5309,24,11,0.00,2019-01-01
19224,5309,25,14,0.00,2019-01-01
19225,5309,32,13,0.00,2019-01-01
19226,5310,24,11,0.00,2019-01-01
19227,5310,25,14,0.00,2019-01-01
19228,5310,32,13,0.00,2019-01-01
19229,5311,24,11,0.00,2019-01-01
19230,5311,25,14,0.00,2019-01-01
19231,5311,32,13,0.00,2019-01-01
19232,5312,24,11,0.00,2019-01-01
19233,5312,25,14,0.00,2019-01-01
19234,5312,32,13,0.00,2019-01-01
19235,5313,24,11,0.00,2019-01-01
19236,5313,25,14,0.00,2019-01-01
19237,5313,32,13,0.00,2019-01-01
19238,5314,24,11,0.00,2019-01-01
19239,5314,25,14,0.00,2019-01-01
19240,5314,32,13,0.00,2019-01-01
19241,5315,24,11,0.00,2019-01-01
19242,5315,25,14,0.00,2019-01-01
19243,5315,32,13,0.00,2019-01-01
19244,5316,24,11,0.00,2019-01-01
19245,5316,25,14,0.00,2019-01-01
19246,5316,32,13,0.00,2019-01-01
19247,5317,24,11,0.00,2019-01-01
19248,5317,25,14,0.00,2019-01-01
19249,5317,32,13,0.00,2019-01-01
19250,5318,24,11,0.00,2019-01-01
19251,5318,25,14,0.00,2019-01-01
19252,5318,32,13,0.00,2019-01-01
19253,5319,24,11,0.00,2019-01-01
19254,5319,25,14,0.00,2019-01-01
19255,5319,32,13,0.00,2019-01-01
19256,5320,24,11,0.00,2019-01-01
19257,5320,25,14,0.00,2019-01-01
19258,5320,32,13,0.00,2019-01-01
19259,5321,24,11,0.00,2019-01-01
19260,5321,25,14,0.00,2019-01-01
19261,5321,32,13,0.00,2019-01-01
19262,5322,24,11,0.00,2019-01-01
19263,5322,25,14,0.00,2019-01-01
19264,5322,32,13,0.00,2019-01-01
19265,5323,24,11,0.00,2019-01-01
19266,5323,25,14,0.00,2019-01-01
19267,5323,32,13,0.00,2019-01-01
19268,5324,24,11,0.00,2019-01-01
19269,5324,25,14,0.00,2019-01-01
19270,5324,32,13,0.00,2019-01-01
19271,5325,24,11,0.00,2019-01-01
19272,5325,25,14,0.00,2019-01-01
19273,5325,32,13,0.00,2019-01-01
19274,5326,24,11,0.00,2019-01-01
19275,5326,25,14,0.00,2019-01-01
19276,5326,32,13,0.00,2019-01-01
19277,5327,24,11,0.00,2019-01-01
19278,5327,25,14,0.00,2019-01-01
19279,5327,32,13,0.00,2019-01-01
19280,5328,24,11,0.00,2019-01-01
19281,5328,25,14,0.00,2019-01-01
19282,5328,32,13,0.00,2019-01-01
19283,5329,24,11,0.00,2019-01-01
19284,5329,25,14,0.00,2019-01-01
19285,5329,32,13,0.00,2019-01-01
19286,5330,24,11,0.00,2019-01-01
19287,5330,25,14,0.00,2019-01-01
19288,5330,32,13,0.00,2019-01-01
19289,5331,24,11,0.00,2019-01-01
19290,5331,25,14,0.00,2019-01-01
19291,5331,32,13,0.00,2019-01-01
19292,5332,24,11,0.00,2019-01-01
19293,5332,25,14,0.00,2019-01-01
19294,5332,32,13,0.00,2019-01-01
19295,5333,24,11,0.00,2019-01-01
19296,5333,25,14,0.00,2019-01-01
19297,5333,32,13,0.00,2019-01-01
19298,5334,24,11,0.00,2019-01-01
19299,5334,25,14,0.00,2019-01-01
19300,5334,32,13,0.00,2019-01-01
19301,5335,24,11,0.00,2019-01-01
19302,5335,25,14,0.00,2019-01-01
19303,5335,32,13,0.00,2019-01-01
19304,5336,24,11,0.00,2019-01-01
19305,5336,25,14,0.00,2019-01-01
19306,5336,32,13,0.00,2019-01-01
19307,5337,24,11,0.00,2019-01-01
19308,5337,25,14,0.00,2019-01-01
19309,5337,32,13,0.00,2019-01-01
19310,5338,24,11,0.00,2019-01-01
19311,5338,25,14,0.00,2019-01-01
19312,5338,32,13,0.00,2019-01-01
19313,5339,24,11,0.00,2019-01-01
19314,5339,25,14,0.00,2019-01-01
19315,5339,32,13,0.00,2019-01-01
19316,5340,24,11,0.00,2019-01-01
19317,5340,25,14,0.00,2019-01-01
19318,5340,32,13,0.00,2019-01-01
19319,5341,24,11,0.00,2019-01-01
19320,5341,25,14,0.00,2019-01-01
19321,5341,32,13,0.00,2019-01-01
19322,5342,24,11,0.00,2019-01-01
19323,5342,25,14,0.00,2019-01-01
19324,5342,32,13,0.00,2019-01-01
19325,5343,24,11,0.00,2019-01-01
19326,5343,25,14,0.00,2019-01-01
19327,5343,32,13,0.00,2019-01-01
19328,5344,24,11,0.00,2019-01-01
19329,5344,25,14,0.00,2019-01-01
19330,5344,32,13,0.00,2019-01-01
19331,5345,24,11,0.00,2019-01-01
19332,5345,25,14,0.00,2019-01-01
19333,5345,32,13,0.00,2019-01-01
19334,5346,24,11,0.00,2019-01-01
19335,5346,25,14,0.00,2019-01-01
19336,5346,32,13,0.00,2019-01-01
19337,5347,24,11,0.00,2019-01-01
19338,5347,25,14,0.00,2019-01-01
19339,5347,32,13,0.00,2019-01-01
19340,5348,24,11,0.00,2019-01-01
19341,5348,25,14,0.00,2019-01-01
19342,5348,32,13,0.00,2019-01-01
19343,5349,24,11,0.00,2019-01-01
19344,5349,25,14,0.00,2019-01-01
19345,5349,32,13,0.00,2019-01-01
19346,5350,24,11,0.00,2019-01-01
19347,5350,25,14,0.00,2019-01-01
19348,5350,32,13,0.00,2019-01-01
19349,5351,24,11,0.00,2019-01-01
19350,5351,25,14,0.00,2019-01-01
19351,5351,32,13,0.00,2019-01-01
19352,5352,24,11,0.00,2019-01-01
19353,5352,25,14,0.00,2019-01-01
19354,5352,32,13,0.00,2019-01-01
19355,5353,24,11,0.00,2019-01-01
19356,5353,25,14,0.00,2019-01-01
19357,5353,32,13,0.00,2019-01-01
19358,5354,24,11,0.00,2019-03-19
19359,5354,25,14,0.00,2019-03-19
19360,5354,32,13,0.00,2019-03-19
19361,5355,24,11,0.00,2019-07-29
19362,5355,25,14,0.00,2019-07-29
19363,5355,32,13,0.00,2019-07-29
19364,5356,24,11,0.00,2019-01-01
19365,5356,25,14,0.00,2019-01-01
19366,5356,32,13,0.00,2019-01-01
19367,5357,24,11,0.00,2019-01-01
19368,5357,25,14,0.00,2019-01-01
19369,5357,32,13,0.00,2019-01-01
19370,5358,24,11,0.00,2019-02-11
19371,5358,25,14,0.00,2019-02-11
19372,5358,32,13,0.00,2019-02-11
19373,5359,24,11,0.00,2019-01-01
19374,5359,25,14,0.00,2019-01-01
19375,5359,32,13,0.00,2019-01-01
19376,5360,24,11,0.00,2019-01-01
19377,5360,25,14,0.00,2019-01-01
19378,5360,32,13,0.00,2019-01-01
19379,5361,24,11,0.00,2019-01-01
19380,5361,25,14,0.00,2019-01-01
19381,5361,32,13,0.00,2019-01-01
19382,5362,24,11,0.00,2019-01-01
19383,5362,25,14,0.00,2019-01-01
19384,5362,32,13,0.00,2019-01-01
19385,5363,24,11,0.00,2019-01-01
19386,5363,25,14,0.00,2019-01-01
19387,5363,32,13,0.00,2019-01-01
19388,5364,24,11,0.00,2019-01-01
19389,5364,25,14,0.00,2019-01-01
19390,5364,32,13,0.00,2019-01-01
19391,5365,24,11,0.00,2019-01-01
19392,5365,25,14,0.00,2019-01-01
19393,5365,32,13,0.00,2019-01-01
19394,5366,24,11,0.00,2019-01-01
19395,5366,25,14,0.00,2019-01-01
19396,5366,32,13,0.00,2019-01-01
19397,5367,24,11,0.00,2019-01-01
19398,5367,25,14,0.00,2019-01-01
19399,5367,32,13,0.00,2019-01-01
19400,5368,24,11,0.00,2019-01-01
19401,5368,25,14,0.00,2019-01-01
19402,5368,32,13,0.00,2019-01-01
19403,5369,24,11,0.00,2019-01-01
19404,5369,25,14,0.00,2019-01-01
19405,5369,32,13,0.00,2019-01-01
19406,5370,24,11,0.00,2019-01-01
19407,5370,25,14,0.00,2019-01-01
19408,5370,32,13,0.00,2019-01-01
19409,5371,24,11,0.00,2019-01-02
19410,5371,25,14,0.00,2019-01-02
19411,5371,32,13,0.00,2019-01-02
19412,5372,24,11,0.00,2019-01-01
19413,5372,25,14,0.00,2019-01-01
19414,5372,32,13,0.00,2019-01-01
19415,5373,24,11,0.00,2019-01-01
19416,5373,25,14,0.00,2019-01-01
19417,5373,32,13,0.00,2019-01-01
19418,5374,24,11,0.00,2019-01-01
19419,5374,25,14,0.00,2019-01-01
19420,5374,32,13,0.00,2019-01-01
19421,5375,24,11,0.00,2019-01-01
19422,5375,25,14,0.00,2019-01-01
19423,5375,32,13,0.00,2019-01-01
19424,5376,24,11,0.00,2019-01-01
19425,5376,25,14,0.00,2019-01-01
19426,5376,32,13,0.00,2019-01-01
19427,5377,24,11,0.00,2019-01-01
19428,5377,25,14,0.00,2019-01-01
19429,5377,32,13,0.00,2019-01-01
19430,5378,24,11,0.00,2019-01-01
19431,5378,25,14,0.00,2019-01-01
19432,5378,32,13,0.00,2019-01-01
19433,5379,24,11,0.00,2019-01-01
19434,5379,25,14,0.00,2019-01-01
19435,5379,32,13,0.00,2019-01-01
19436,5380,24,11,0.00,2019-01-01
19437,5380,25,14,0.00,2019-01-01
19438,5380,32,13,0.00,2019-01-01
19439,5381,24,11,0.00,2019-01-01
19440,5381,25,14,0.00,2019-01-01
19441,5381,32,13,0.00,2019-01-01
19442,5382,24,11,0.00,2019-01-01
19443,5382,25,14,0.00,2019-01-01
19444,5382,32,13,0.00,2019-01-01
19445,5383,24,11,0.00,2019-01-01
19446,5383,25,14,0.00,2019-01-01
19447,5383,32,13,0.00,2019-01-01
19448,5384,24,11,0.00,2019-01-01
19449,5384,25,14,0.00,2019-01-01
19450,5384,32,13,0.00,2019-01-01
19451,5385,24,11,0.00,2019-01-01
19452,5385,25,14,0.00,2019-01-01
19453,5385,32,13,0.00,2019-01-01
19454,5386,24,11,0.00,2019-01-01
19455,5386,25,14,0.00,2019-01-01
19456,5386,32,13,0.00,2019-01-01
19457,5387,24,11,0.00,2019-01-01
19458,5387,25,14,0.00,2019-01-01
19459,5387,32,13,0.00,2019-01-01
19460,5388,24,11,0.00,2019-01-01
19461,5388,25,14,0.00,2019-01-01
19462,5388,32,13,0.00,2019-01-01
19463,5389,24,11,0.00,2019-01-01
19464,5389,25,14,0.00,2019-01-01
19465,5389,32,13,0.00,2019-01-01
19466,5390,24,11,0.00,2019-01-01
19467,5390,25,14,0.00,2019-01-01
19468,5390,32,13,0.00,2019-01-01
19469,5391,24,11,0.00,2019-01-01
19470,5391,25,14,0.00,2019-01-01
19471,5391,32,13,0.00,2019-01-01
19472,5392,24,11,0.00,2019-01-01
19473,5392,25,14,0.00,2019-01-01
19474,5392,32,13,0.00,2019-01-01
19475,5393,24,11,0.00,2019-01-01
19476,5393,25,14,0.00,2019-01-01
19477,5393,32,13,0.00,2019-01-01
19478,5394,24,11,0.00,2019-01-01
19479,5394,25,14,0.00,2019-01-01
19480,5394,32,13,0.00,2019-01-01
19481,5395,24,11,0.00,2019-01-01
19482,5395,25,14,0.00,2019-01-01
19483,5395,32,13,0.00,2019-01-01
19484,5396,24,11,0.00,2019-01-01
19485,5396,25,14,0.00,2019-01-01
19486,5396,32,13,0.00,2019-01-01
19487,5397,24,11,0.00,2019-01-01
19488,5397,25,14,0.00,2019-01-01
19489,5397,32,13,0.00,2019-01-01
19490,5398,24,11,0.00,2019-01-01
19491,5398,25,14,0.00,2019-01-01
19492,5398,32,13,0.00,2019-01-01
19493,5399,24,11,0.00,2019-01-01
19494,5399,25,14,0.00,2019-01-01
19495,5399,32,13,0.00,2019-01-01
19496,5400,24,11,0.00,2019-01-01
19497,5400,25,14,0.00,2019-01-01
19498,5400,32,13,0.00,2019-01-01
19499,5401,24,11,0.00,2019-01-01
19500,5401,25,14,0.00,2019-01-01
19501,5401,32,13,0.00,2019-01-01
19502,5402,24,11,0.00,2019-01-01
19503,5402,25,14,0.00,2019-01-01
19504,5402,32,13,0.00,2019-01-01
19505,5403,24,11,0.00,2019-06-09
19506,5403,25,14,0.00,2019-06-09
19507,5403,32,13,0.00,2019-06-09
19508,5404,24,11,0.00,2019-01-01
19509,5404,25,14,0.00,2019-01-01
19510,5404,32,13,0.00,2019-01-01
19511,5405,24,11,0.00,2019-01-01
19512,5405,25,14,0.00,2019-01-01
19513,5405,32,13,0.00,2019-01-01
19514,5406,24,11,0.00,2019-01-01
19515,5406,25,14,0.00,2019-01-01
19516,5406,32,13,0.00,2019-01-01
19517,5407,24,11,0.00,2019-01-01
19518,5407,25,14,0.00,2019-01-01
19519,5407,32,13,0.00,2019-01-01
19520,5408,24,11,0.00,2019-01-01
19521,5408,25,14,0.00,2019-01-01
19522,5408,32,13,0.00,2019-01-01
19523,5409,24,11,0.00,2019-01-01
19524,5409,25,14,0.00,2019-01-01
19525,5409,32,13,0.00,2019-01-01
19526,5410,24,11,0.00,2019-01-01
19527,5410,25,14,0.00,2019-01-01
19528,5410,32,13,0.00,2019-01-01
19529,5411,24,11,0.00,2019-01-01
19530,5411,25,14,0.00,2019-01-01
19531,5411,32,13,0.00,2019-01-01
19532,5412,24,11,0.00,2019-01-01
19533,5412,25,14,0.00,2019-01-01
19534,5412,32,13,0.00,2019-01-01
19535,5413,24,11,0.00,2019-01-01
19536,5413,25,14,0.00,2019-01-01
19537,5413,32,13,0.00,2019-01-01
19538,5414,24,11,0.00,2019-01-01
19539,5414,25,14,0.00,2019-01-01
19540,5414,32,13,0.00,2019-01-01
19541,5415,24,11,0.00,2019-01-01
19542,5415,25,14,0.00,2019-01-01
19543,5415,32,13,0.00,2019-01-01
19544,5416,24,11,0.00,2019-05-01
19545,5416,25,14,0.00,2019-05-01
19546,5416,32,13,0.00,2019-05-01
19547,5417,24,11,0.00,2019-01-01
19548,5417,25,14,0.00,2019-01-01
19549,5417,32,13,0.00,2019-01-01
19550,5418,24,11,0.00,2019-01-01
19551,5418,25,14,0.00,2019-01-01
19552,5418,32,13,0.00,2019-01-01
19553,5419,24,11,0.00,2019-01-01
19554,5419,25,14,0.00,2019-01-01
19555,5419,32,13,0.00,2019-01-01
19556,5420,24,11,0.00,2019-01-01
19557,5420,25,14,0.00,2019-01-01
19558,5420,32,13,0.00,2019-01-01
19559,5421,24,11,0.00,2019-01-01
19560,5421,25,14,0.00,2019-01-01
19561,5421,32,13,0.00,2019-01-01
19562,5422,24,11,0.00,2019-01-01
19563,5422,25,14,0.00,2019-01-01
19564,5422,32,13,0.00,2019-01-01
19565,5423,24,11,0.00,2019-01-01
19566,5423,25,14,0.00,2019-01-01
19567,5423,32,13,0.00,2019-01-01
19568,5424,24,11,0.00,2019-01-01
19569,5424,25,14,0.00,2019-01-01
19570,5424,32,13,0.00,2019-01-01
19571,5425,24,11,0.00,2019-01-01
19572,5425,25,14,0.00,2019-01-01
19573,5425,32,13,0.00,2019-01-01
19574,5426,24,11,0.00,2019-01-01
19575,5426,25,14,0.00,2019-01-01
19576,5426,32,13,0.00,2019-01-01
19577,5427,24,11,0.00,2019-07-14
19578,5427,25,14,0.00,2019-07-14
19579,5427,32,13,0.00,2019-07-14
19580,5428,24,11,0.00,2019-01-01
19581,5428,25,14,0.00,2019-01-01
19582,5428,32,13,0.00,2019-01-01
